id,carat,cut,color,clarity,depth,table,x,y,z,price
7703,1.16,Ideal,G,VVS2,61.5,56.0,6.78,6.76,4.16,9012
4906,1.12,Ideal,H,SI1,62.4,56.0,6.71,6.63,4.15,5748
7103,0.71,Good,D,VS2,64.0,58.0,5.6,5.65,3.6,2874
1003,0.34,Ideal,F,VVS2,62.6,55.0,4.49,4.44,2.8,894
9270,1.0,Very Good,G,VS2,61.0,58.0,6.42,6.48,3.94,5621
6821,0.3,Ideal,F,VVS1,62.2,57.0,4.25,4.31,2.66,896
5522,1.24,Ideal,I,SI1,62.2,57.0,6.82,6.89,4.26,5775
4651,1.52,Very Good,I,SI1,62.9,59.0,7.31,7.34,4.62,8831
6604,0.32,Ideal,H,VS1,61.8,55.0,4.38,4.35,2.7,743
1485,0.35,Ideal,G,IF,61.5,56.0,4.53,4.55,2.79,946
9047,0.35,Ideal,E,VS2,61.7,55.0,4.53,4.56,2.8,759
1411,0.72,Very Good,H,VS2,62.9,56.0,5.7,5.75,3.6,2450
9606,0.52,Ideal,E,SI2,62.2,54.0,5.16,5.19,3.22,1291
5589,0.35,Ideal,G,IF,61.8,56.0,4.55,4.53,2.81,1063
709,1.07,Ideal,I,SI1,62.1,54.0,6.59,6.56,4.08,5141
5123,0.78,Ideal,H,VS2,61.5,57.0,5.89,5.92,3.64,3168
3603,1.11,Premium,F,SI1,61.0,59.0,6.65,6.61,4.05,5944
7488,0.71,Very Good,H,SI1,62.8,57.0,5.62,5.65,3.54,2331
3076,1.5,Premium,I,VS2,62.3,58.0,7.36,7.33,4.57,9012
6141,0.71,Premium,F,VS1,61.4,58.0,5.73,5.76,3.53,2783
4101,1.11,Ideal,D,SI2,62.1,57.0,6.62,6.64,4.11,5416
8361,0.32,Premium,E,SI1,62.3,59.0,4.36,4.39,2.72,561
2722,1.01,Very Good,E,VS1,61.0,58.0,6.41,6.45,3.92,8022
9531,0.41,Premium,G,VVS2,60.7,59.0,4.78,4.81,2.91,1052
1268,0.41,Ideal,F,VVS1,61.7,57.0,4.79,4.78,2.95,1356
2462,0.51,Ideal,G,SI2,61.6,56.0,5.11,5.17,3.17,1046
5682,0.61,Ideal,G,I1,61.6,55.0,5.52,5.45,3.38,1170
268,0.5,Very Good,G,VVS2,62.8,58.0,5.08,5.05,3.18,1915
3580,0.41,Ideal,J,VS1,62.7,55.0,4.74,4.77,2.98,679
4750,0.57,Ideal,J,VS1,60.7,57.0,5.36,5.34,3.25,1547
5566,0.41,Premium,J,VS2,59.4,59.0,4.84,4.81,2.87,830
5140,1.56,Ideal,D,VS1,61.6,56.0,7.46,7.49,4.61,9856
5364,0.41,Ideal,F,VVS2,61.7,55.0,4.78,4.75,2.94,1115
6860,0.23,Very Good,E,VVS1,62.0,59.0,3.92,3.95,2.44,530
2821,2.61,Very Good,H,SI2,63.1,56.0,8.75,8.65,5.46,12271
5654,0.7,Very Good,G,VS2,62.8,56.0,5.62,5.65,3.54,2484
589,0.51,Ideal,E,VS2,62.8,55.0,5.08,5.05,3.18,1692
6191,1.01,Premium,E,VS2,61.9,60.0,6.42,6.38,3.96,6600
5467,1.02,Very Good,F,SI2,62.0,56.0,6.45,6.48,4.0,4521
6921,0.31,Ideal,D,SI1,62.4,54.0,4.3,4.36,2.7,571
7950,0.42,Ideal,E,SI2,61.2,56.0,4.81,4.85,2.96,810
8131,0.32,Premium,H,VS2,60.9,59.0,4.42,4.39,2.68,505
5680,1.22,Ideal,H,VS2,61.9,54.0,6.86,6.9,4.26,7328
6553,1.02,Ideal,D,VS2,61.3,56.0,6.5,6.54,4.0,10443
2028,0.36,Premium,E,SI1,60.9,58.0,4.57,4.61,2.79,719
7084,0.9,Premium,I,VS1,58.9,59.0,6.33,6.28,3.7,4199
677,2.05,Premium,H,SI2,59.8,60.0,8.32,8.37,4.97,11965
5990,1.0,Ideal,D,SI1,62.4,55.0,6.44,6.38,4.0,5698
1232,0.73,Ideal,G,VS2,61.3,55.0,5.83,5.85,3.58,3547
8753,1.0,Very Good,I,VS2,63.5,59.0,6.3,6.35,4.01,4424
7931,1.51,Ideal,H,SI1,61.0,57.0,7.41,7.36,4.49,8515
8830,1.0,Ideal,J,SI1,61.8,56.0,6.43,6.47,3.97,3852
4856,0.72,Very Good,G,VS2,62.8,57.0,5.71,5.74,3.61,2550
5669,0.41,Ideal,D,VS2,61.7,58.0,4.76,4.78,2.95,1007
2432,0.7,Fair,G,VS1,66.6,61.0,5.57,5.46,3.61,3044
6571,1.51,Very Good,H,VVS2,61.7,59.0,7.3,7.33,4.52,10839
6672,1.01,Very Good,F,SI1,60.5,61.0,6.49,6.52,3.94,4946
10100,1.09,Premium,G,SI1,61.4,57.0,6.61,6.66,4.07,5768
6485,1.2,Fair,H,SI2,64.9,58.0,6.54,6.51,4.24,5611
896,0.32,Ideal,F,VVS1,61.6,54.0,4.39,4.42,2.71,871
1611,1.7,Premium,H,VS2,62.8,60.0,7.44,7.49,4.69,14803
8678,0.33,Ideal,H,IF,62.3,55.0,4.42,4.45,2.76,891
5733,0.42,Ideal,G,IF,61.1,56.0,4.8,4.86,2.95,1400
7743,0.34,Ideal,D,I1,62.3,56.0,4.47,4.44,2.78,393
3806,0.9,Very Good,E,SI1,59.9,62.0,6.24,6.28,3.74,4165
6261,2.26,Ideal,E,SI2,61.7,57.0,8.39,8.47,5.18,17986
5763,0.5,Good,G,VS1,62.0,60.0,5.01,5.04,3.12,1438
4701,1.01,Very Good,F,VS2,60.1,60.0,6.5,6.54,3.92,6159
3961,1.0,Very Good,D,SI2,62.9,58.0,6.3,6.39,3.99,5060
6216,1.51,Good,J,VS2,64.4,55.0,7.28,7.2,4.65,7318
890,1.07,Ideal,G,VS2,61.3,55.0,6.59,6.62,4.06,6930
5198,1.76,Premium,D,SI1,61.3,59.0,7.79,7.72,4.74,14165
7792,2.01,Good,H,SI1,64.1,58.0,7.86,7.94,5.05,16900
8279,0.57,Ideal,G,VVS2,62.2,54.0,5.34,5.31,3.31,2206
6209,0.71,Ideal,F,SI1,61.9,57.0,5.66,5.69,3.51,2658
8315,0.41,Ideal,F,VVS2,61.9,56.0,4.74,4.79,2.95,994
7201,0.5,Premium,E,SI2,62.4,59.0,5.12,5.09,3.18,1179
7093,0.38,Ideal,F,VVS1,61.8,55.0,4.67,4.69,2.89,1257
2799,0.51,Ideal,E,VS1,61.8,55.0,5.15,5.18,3.19,1825
584,0.56,Premium,G,VS1,62.3,59.0,5.28,5.25,3.28,1636
3268,0.39,Ideal,G,VVS2,61.4,55.0,4.7,4.74,2.9,1024
3932,1.0,Premium,F,SI1,61.6,58.0,6.47,6.45,3.98,4435
4965,0.53,Good,H,VS2,63.8,56.0,5.15,5.12,3.27,1421
1260,1.01,Good,H,SI1,63.4,58.0,6.34,6.32,4.01,3387
6739,0.23,Very Good,F,VS2,61.6,58.0,3.92,3.95,2.43,367
310,1.2,Premium,G,VS1,60.3,58.0,6.9,6.88,4.16,8442
8088,1.03,Premium,H,VVS1,62.8,58.0,6.46,6.36,4.02,6623
5144,1.71,Premium,I,VS1,61.7,58.0,7.7,7.64,4.72,12061
6455,0.8,Premium,H,VS2,60.0,58.0,6.05,6.01,3.61,2850
8560,0.32,Ideal,I,VS1,61.6,56.0,4.38,4.42,2.71,648
4668,0.91,Ideal,F,SI1,61.8,56.0,6.19,6.22,3.83,4258
4298,0.35,Ideal,E,SI1,62.4,57.0,4.48,4.53,2.81,660
3783,0.41,Ideal,E,SI1,62.1,57.0,4.8,4.78,2.97,904
1008,1.12,Ideal,F,VS2,62.7,57.0,6.6,6.66,4.17,7592
9172,0.41,Ideal,E,SI1,61.7,55.0,4.76,4.81,2.95,755
2185,0.91,Premium,H,SI2,61.2,59.0,6.21,6.19,3.79,3394
3623,0.3,Ideal,E,VVS1,61.2,57.0,4.34,4.32,2.65,1014
7310,1.01,Premium,G,VS2,61.2,59.0,6.45,6.39,3.93,6706
5118,0.7,Ideal,F,SI2,62.1,57.0,5.7,5.73,3.55,1929
9850,0.52,Ideal,E,VS2,62.1,54.0,5.15,5.18,3.21,1666
6437,0.9,Ideal,I,SI2,61.8,57.0,6.13,6.2,3.81,3478
5764,0.31,Premium,H,VS1,60.4,58.0,4.42,4.45,2.68,559
4834,1.07,Premium,G,SI2,62.2,56.0,6.56,6.52,4.08,3992
6210,0.3,Ideal,H,IF,62.3,57.0,4.27,4.29,2.67,764
4756,1.02,Good,I,SI2,63.6,57.0,6.35,6.33,4.04,3920
5277,0.78,Ideal,D,VS1,62.0,56.0,5.86,5.91,3.65,3892
90,1.04,Ideal,G,VS1,61.3,56.0,6.55,6.57,4.02,7152
6211,2.01,Very Good,G,SI2,61.9,61.0,8.11,8.07,5.0,18041
6673,1.22,Premium,D,SI1,62.4,58.0,6.85,6.8,4.26,7839
10157,0.54,Ideal,D,VVS2,62.0,55.0,5.25,5.23,3.25,2362
7195,1.06,Very Good,G,VS1,62.0,58.0,6.53,6.58,4.07,6825
8878,1.01,Very Good,H,SI1,62.8,59.0,6.39,6.43,4.03,4709
2117,0.26,Premium,F,VVS1,62.0,59.0,4.07,4.1,2.54,740
2937,0.57,Ideal,E,VS2,61.2,57.0,5.35,5.33,3.27,1840
9957,2.2,Ideal,J,SI1,61.1,55.0,8.36,8.41,5.13,14860
983,0.71,Premium,E,SI1,60.3,62.0,5.77,5.73,3.47,2817
8403,0.2,Ideal,E,VS2,61.7,57.0,3.78,3.81,2.33,367
8008,2.06,Ideal,I,SI2,61.8,57.0,8.22,8.1,5.04,14130
2925,2.02,Good,I,SI2,58.8,56.0,8.25,8.3,4.9,16565
6079,0.96,Very Good,F,SI2,63.1,57.0,6.24,6.27,3.95,4015
3214,0.36,Premium,G,VS2,62.2,58.0,4.55,4.57,2.83,600
7063,1.51,Very Good,G,VS1,61.2,56.0,7.39,7.43,4.53,14404
7677,1.63,Ideal,F,SI2,61.9,56.0,7.54,7.56,4.68,11314
7334,0.4,Ideal,F,VS1,61.1,56.0,4.77,4.76,2.91,1157
7308,0.41,Premium,E,SI1,59.0,61.0,4.79,4.83,2.85,830
7229,2.04,Very Good,F,SI2,60.3,54.0,8.14,8.21,4.94,16603
627,1.02,Premium,I,SI1,62.7,58.0,6.41,6.37,4.0,4153
4947,1.0,Very Good,G,VVS2,63.5,59.0,6.34,6.29,4.02,6732
4244,0.91,Premium,F,SI1,61.3,60.0,6.13,6.08,3.74,3936
8471,1.54,Premium,G,VS1,61.0,60.0,7.38,7.45,4.52,14105
4765,0.37,Premium,D,VS1,61.4,58.0,4.63,4.66,2.84,1104
1601,0.3,Ideal,F,VS2,62.2,57.0,4.27,4.29,2.66,605
9771,1.01,Premium,G,VS1,62.3,59.0,6.41,6.36,3.98,7280
1269,0.85,Ideal,D,SI2,61.5,56.0,6.08,6.06,3.74,3519
128,0.52,Ideal,E,SI2,61.2,54.0,5.18,5.25,3.19,1141
6117,1.04,Ideal,G,SI1,61.9,55.0,6.5,6.48,4.01,5127
1711,0.4,Very Good,E,VS2,62.1,55.0,4.67,4.71,2.92,958
8161,0.81,Premium,D,SI2,62.1,58.0,5.92,5.89,3.67,3000
4235,0.3,Very Good,G,VS1,60.7,59.0,4.3,4.32,2.62,565
9360,1.02,Good,G,IF,63.8,55.0,6.38,6.32,4.05,8401
2398,1.2,Premium,G,VS1,62.3,59.0,6.82,6.77,4.23,8265
5651,0.33,Ideal,F,VVS2,62.2,55.0,4.4,4.43,2.75,694
7485,0.51,Premium,D,VS2,61.8,58.0,5.11,5.08,3.15,1848
8582,1.0,Premium,F,SI2,62.2,59.0,6.42,6.34,3.97,4304
1186,0.36,Ideal,F,SI1,61.7,55.0,4.57,4.6,2.83,683
9447,0.7,Ideal,E,SI1,61.7,57.0,5.67,5.72,3.51,2511
9972,1.52,Premium,J,VS2,60.0,58.0,7.51,7.46,4.49,7276
6249,0.43,Premium,F,SI1,62.4,55.0,4.83,4.8,3.0,1016
1977,0.3,Very Good,E,SI1,62.9,58.0,4.27,4.3,2.69,499
10068,0.7,Ideal,D,SI1,61.6,56.0,5.72,5.7,3.51,2726
4247,0.31,Premium,E,SI1,61.9,60.0,4.29,4.32,2.67,472
7966,1.01,Very Good,E,SI1,62.9,58.0,6.36,6.4,4.01,5299
915,0.3,Good,G,VVS2,63.9,55.0,4.27,4.28,2.72,678
1305,0.71,Good,G,VS2,64.1,58.0,5.64,5.59,3.59,2825
6639,0.73,Very Good,F,VS2,60.2,59.0,5.83,5.81,3.51,2942
3049,0.31,Ideal,E,VS2,61.3,57.0,4.39,4.39,2.69,633
9697,0.52,Ideal,F,VS2,62.2,56.0,5.17,5.12,3.2,1605
1273,1.01,Premium,G,SI2,62.2,58.0,6.39,6.34,3.96,3918
8277,1.23,Ideal,H,VS1,61.5,56.0,6.92,6.89,4.24,7614
2796,0.72,Ideal,G,VS1,60.9,56.0,5.81,5.83,3.54,3447
1398,1.09,Very Good,D,VS2,63.1,56.0,6.52,6.55,4.12,7149
3358,0.7,Ideal,D,SI1,61.5,54.0,5.75,5.7,3.53,3033
183,1.01,Premium,J,SI2,59.8,60.0,6.48,6.45,3.86,3519
9296,1.09,Ideal,J,SI2,60.9,54.0,6.69,6.65,4.07,4056
7978,0.51,Ideal,G,VVS2,62.5,55.0,5.1,5.14,3.2,1819
6365,1.03,Ideal,H,VS2,62.0,56.0,6.5,6.47,4.02,5280
6442,0.33,Ideal,E,SI1,61.5,56.0,4.46,4.44,2.74,577
6935,0.54,Ideal,E,VS2,61.5,56.0,5.25,5.22,3.22,1662
7257,0.59,Ideal,F,VS2,60.1,56.0,5.42,5.51,3.29,1765
4567,0.31,Good,I,VS1,63.1,61.0,4.34,4.31,2.73,489
7443,0.3,Ideal,H,VS1,61.0,56.0,4.33,4.3,2.63,675
8269,1.25,Ideal,I,VS1,61.8,56.0,6.9,6.95,4.28,6488
2656,0.5,Good,D,SI1,63.2,56.0,5.04,5.08,3.19,1436
8463,0.53,Ideal,F,VVS2,61.8,56.0,5.18,5.22,3.21,2034
9978,0.73,Premium,E,SI1,62.3,59.0,5.77,5.73,3.59,2359
1961,0.31,Ideal,D,VS2,61.2,56.0,4.37,4.42,2.69,734
4992,1.24,Ideal,E,VVS2,62.3,57.0,6.85,6.88,4.27,11431
4891,2.05,Premium,I,SI1,61.4,58.0,8.16,8.18,5.03,15802
8531,1.56,Premium,G,VS1,60.5,60.0,7.47,7.43,4.5,13629
7616,1.0,Premium,D,SI1,61.2,58.0,6.44,6.42,3.94,6093
10155,0.33,Ideal,H,VS2,61.9,56.0,4.4,4.45,2.74,491
1251,1.51,Ideal,G,VS2,61.2,57.0,7.45,7.4,4.55,12829
3176,0.93,Ideal,F,SI2,61.9,57.0,6.24,6.26,3.87,3742
5072,0.3,Very Good,G,VVS2,63.4,59.0,4.29,4.26,2.71,878
8059,0.3,Ideal,D,VS2,61.9,57.0,4.31,4.24,2.65,849
9550,0.31,Premium,H,SI1,59.9,60.0,4.41,4.44,2.65,591
7618,1.2,Good,I,SI1,63.7,55.0,6.71,6.69,4.28,5412
6798,0.32,Ideal,F,VS2,61.2,55.0,4.4,4.44,2.71,645
3289,0.34,Ideal,G,SI1,61.8,55.0,4.51,4.56,2.8,446
8367,0.31,Ideal,D,VS2,61.6,55.0,4.37,4.38,2.7,692
8890,2.26,Ideal,I,SI1,61.7,57.0,8.39,8.44,5.2,16709
7935,0.71,Very Good,F,SI1,61.3,57.0,5.71,5.74,3.51,2333
5873,0.32,Ideal,H,VS2,62.3,54.0,4.45,4.38,2.75,628
7363,2.0,Good,D,SI2,61.7,61.0,8.07,8.0,4.97,12576
1051,1.01,Premium,F,VS2,62.5,61.0,6.34,6.37,3.98,6125
4069,1.51,Very Good,J,VS1,60.0,62.0,7.45,7.36,4.44,8874
6263,0.5,Premium,E,SI1,61.2,58.0,5.08,5.03,3.11,1223
7630,1.51,Ideal,F,VS1,62.0,55.0,7.31,7.34,4.54,17218
272,0.7,Ideal,I,SI2,61.1,57.0,5.72,5.75,3.51,1864
2042,1.14,Ideal,H,SI2,60.3,57.0,6.83,6.77,4.12,5164
4763,1.04,Premium,J,SI1,61.5,58.0,6.51,6.56,4.01,4435
5170,1.51,Good,E,SI2,63.1,59.0,7.24,7.26,4.57,9541
7649,0.57,Ideal,G,VS1,62.1,55.0,5.39,5.35,3.34,1740
8235,1.26,Ideal,G,VVS2,62.5,55.0,6.9,6.96,4.33,9974
1086,0.4,Ideal,E,SI1,62.2,55.0,4.69,4.66,2.9,882
6245,0.53,Very Good,E,VS1,62.2,59.0,5.16,5.21,3.22,1949
6599,0.31,Premium,H,SI2,61.7,58.0,4.34,4.38,2.69,430
6753,1.25,Premium,F,VS2,60.4,59.0,6.99,6.94,4.21,6720
6939,0.41,Premium,D,VS2,61.8,58.0,4.75,4.76,2.94,1158
4322,0.31,Ideal,G,VVS2,61.2,55.0,4.38,4.41,2.69,836
10077,1.51,Premium,H,VS1,62.4,58.0,7.34,7.26,4.55,10850
8045,0.73,Very Good,E,VVS2,62.7,59.0,5.75,5.72,3.59,3599
5822,0.36,Ideal,F,VVS1,61.6,56.0,4.62,4.57,2.84,1046
5739,0.44,Premium,G,VS1,61.3,59.0,4.88,4.93,3.0,990
7346,1.4,Premium,F,VVS2,61.3,59.0,7.16,7.22,4.42,12648
6426,0.31,Ideal,D,VS2,61.6,54.0,4.37,4.39,2.7,825
4709,0.31,Ideal,E,VVS1,61.1,57.0,4.37,4.4,2.68,863
7316,0.7,Good,F,SI1,61.2,61.0,5.68,5.72,3.49,2553
8309,1.24,Very Good,F,VS1,60.2,58.0,7.03,6.98,4.21,8824
5856,0.31,Ideal,F,VVS1,62.3,56.0,4.35,4.3,2.69,913
7048,1.52,Premium,J,VS2,61.7,60.0,7.36,7.3,4.52,7683
3478,0.31,Ideal,F,VVS2,61.3,57.0,4.36,4.42,2.69,761
9746,0.7,Premium,F,VS2,59.3,60.0,5.78,5.83,3.44,2717
3924,0.42,Premium,G,VVS2,60.5,58.0,4.83,4.86,2.93,1280
1748,1.54,Premium,H,VS2,62.4,58.0,7.38,7.31,4.58,10316
732,0.9,Very Good,G,SI1,62.5,55.0,6.14,6.17,3.84,3884
2553,1.0,Very Good,F,VS2,63.1,58.0,6.29,6.23,3.95,4961
5676,0.72,Ideal,G,VS2,62.2,54.0,5.76,5.79,3.58,2590
5145,1.01,Very Good,F,VVS1,62.4,57.0,6.36,6.43,3.99,9810
2662,0.32,Premium,H,VS2,59.6,59.0,4.42,4.45,2.65,648
5652,0.51,Ideal,F,VS2,61.7,56.0,5.15,5.13,3.17,1705
6067,2.01,Premium,I,SI1,62.3,58.0,8.03,7.97,5.01,11364
3113,0.9,Fair,I,VS1,59.8,66.0,6.27,6.24,3.73,3381
3303,0.9,Very Good,I,VS2,61.9,57.0,6.14,6.18,3.8,3387
1344,0.41,Ideal,I,VVS2,61.6,57.0,4.81,4.77,2.94,1046
1690,1.14,Premium,H,VS1,60.0,58.0,6.78,6.81,4.06,6828
6495,1.06,Ideal,G,VS1,62.3,58.0,6.54,6.51,4.07,7182
6758,1.01,Very Good,G,SI2,62.7,57.0,6.36,6.42,4.01,4270
5048,0.43,Premium,H,SI2,60.6,60.0,4.88,4.83,2.95,871
5244,0.3,Premium,H,VS1,61.7,59.0,4.34,4.28,2.66,675
3308,0.32,Premium,E,VS2,62.6,58.0,4.38,4.41,2.75,702
1504,1.01,Good,E,SI1,63.7,58.0,6.26,6.31,4.0,4619
1806,0.72,Very Good,G,VS2,63.1,56.0,5.66,5.71,3.59,2647
6486,0.3,Very Good,D,SI2,61.0,56.0,4.3,4.34,2.63,462
7247,0.55,Ideal,D,SI1,61.5,56.0,5.25,5.28,3.24,1578
3791,0.31,Ideal,E,SI1,61.4,56.0,4.34,4.37,2.67,544
9696,1.73,Premium,H,VS1,61.5,58.0,7.62,7.66,4.69,14918
7608,0.31,Ideal,F,SI1,61.4,56.0,4.35,4.38,2.68,663
6143,1.59,Ideal,H,SI2,61.1,56.0,7.49,7.53,4.59,8210
8210,0.51,Ideal,F,SI2,62.1,57.0,5.08,5.13,3.17,1188
7542,0.54,Ideal,E,VS1,61.1,57.0,5.23,5.27,3.2,2081
1848,0.51,Very Good,G,VS1,62.8,58.0,5.06,5.09,3.19,1660
4512,1.59,Ideal,I,SI2,62.6,56.0,7.43,7.44,4.66,8957
2431,0.72,Ideal,D,SI2,62.4,58.0,5.69,5.71,3.56,2551
4660,0.4,Good,H,VS1,63.9,56.0,4.66,4.71,3.01,810
7075,0.34,Ideal,H,IF,62.1,55.0,4.5,4.45,2.78,963
6000,0.3,Good,G,VS1,64.4,55.0,4.23,4.26,2.73,565
142,0.31,Ideal,F,IF,61.7,56.0,4.37,4.38,2.7,914
9646,0.31,Very Good,H,VVS2,62.4,60.0,4.21,4.25,2.65,625
5992,0.3,Ideal,G,VS1,62.3,53.0,4.32,4.36,2.7,603
5478,1.02,Ideal,F,SI2,62.5,57.0,6.41,6.38,4.0,3763
3409,0.3,Premium,G,VVS1,61.0,59.0,4.36,4.39,2.67,1013
1117,0.34,Ideal,G,VVS2,61.1,57.0,4.49,4.53,2.76,787
1756,0.41,Ideal,F,VVS2,61.6,57.0,4.77,4.76,2.94,1115
497,1.5,Ideal,H,SI2,63.0,56.0,7.31,7.25,4.59,10476
8959,1.24,Premium,H,SI1,62.8,58.0,6.84,6.8,4.28,5646
870,0.55,Ideal,F,SI1,61.7,56.0,5.22,5.26,3.23,1428
3357,1.52,Very Good,H,VS1,59.7,58.0,7.39,7.46,4.44,10851
912,0.53,Ideal,G,SI2,61.0,56.0,5.18,5.22,3.18,1194
721,0.52,Ideal,D,SI1,61.5,57.0,5.17,5.19,3.19,1323
2805,0.71,Premium,G,SI1,60.5,58.0,5.78,5.85,3.52,2360
10124,0.7,Very Good,F,SI1,61.1,57.0,5.71,5.72,3.49,2288
886,0.31,Premium,D,SI2,62.7,58.0,4.33,4.29,2.7,593
9769,0.35,Ideal,D,VS2,60.6,56.0,4.58,4.63,2.78,783
6846,2.01,Premium,G,SI1,60.9,58.0,8.13,8.15,4.95,17515
8187,2.08,Ideal,H,SI2,61.0,55.0,8.31,8.26,5.05,15563
1520,1.01,Good,G,SI1,64.3,59.0,6.27,6.33,4.05,4033
8853,1.04,Ideal,I,SI1,61.8,55.0,6.55,6.52,4.03,3941
2746,1.54,Premium,H,SI1,59.9,60.0,7.53,7.48,4.49,11093
5900,0.54,Ideal,H,SI1,61.2,56.0,5.25,5.21,3.21,1173
6004,0.4,Good,H,SI1,63.7,56.0,4.73,4.68,2.99,700
314,0.42,Ideal,H,VVS2,62.6,56.0,4.81,4.76,2.99,1116
1799,0.7,Good,D,SI2,61.5,58.0,5.61,5.65,3.47,2351
327,0.31,Ideal,G,VVS1,60.4,56.0,4.38,4.44,2.67,789
5868,1.06,Ideal,G,SI2,61.2,57.0,6.53,6.56,4.01,4990
4204,1.2,Ideal,F,VVS1,61.7,56.0,6.84,6.81,4.21,11226
3129,1.19,Ideal,F,VS2,62.2,54.0,6.78,6.82,4.23,8924
8067,0.54,Ideal,H,SI1,61.9,55.0,5.19,5.24,3.23,1358
7389,1.54,Premium,F,SI2,61.1,59.0,7.38,7.48,4.53,9505
3968,1.01,Ideal,G,VS2,61.3,58.0,6.55,6.47,3.97,5950
5970,0.7,Very Good,E,SI1,63.2,59.0,5.6,5.66,3.56,2578
6221,0.55,Ideal,F,VS2,62.6,53.0,5.27,5.31,3.31,2320
1973,0.58,Very Good,H,SI1,62.6,56.0,5.3,5.34,3.32,1999
336,0.4,Ideal,F,SI2,62.0,54.0,4.77,4.73,2.95,694
2764,1.02,Premium,D,SI2,59.5,62.0,6.56,6.48,3.88,4977
7954,0.24,Very Good,E,VS2,61.1,57.0,4.06,4.09,2.48,452
275,0.33,Ideal,I,SI1,62.2,54.0,4.44,4.46,2.77,445
2985,0.31,Ideal,G,VVS1,62.6,56.0,4.34,4.31,2.71,816
5872,1.07,Ideal,F,SI1,62.0,54.0,6.58,6.62,4.09,5617
6081,0.33,Ideal,D,SI1,61.0,55.0,4.47,4.49,2.73,663
3477,1.0,Premium,G,SI1,62.5,60.0,6.36,6.32,3.96,4764
9458,0.57,Very Good,E,VS2,59.8,56.0,5.36,5.42,3.21,1769
3558,0.3,Ideal,I,VVS2,61.7,56.0,4.27,4.29,2.64,675
2809,0.55,Premium,H,VS1,61.3,58.0,5.29,5.24,3.22,1668
9284,1.01,Very Good,D,SI2,61.8,59.0,6.37,6.42,3.95,4704
4861,0.5,Premium,E,VS2,61.7,58.0,5.09,5.12,3.15,1656
9674,2.01,Ideal,I,SI1,61.4,56.0,8.18,8.12,4.99,15451
3416,1.0,Good,H,VS2,64.1,57.0,6.31,6.28,4.03,4529
307,0.72,Ideal,H,VS2,62.1,55.0,5.72,5.74,3.56,2949
3908,0.3,Ideal,F,VS2,62.2,54.0,4.3,4.33,2.68,673
348,1.0,Premium,G,SI2,60.1,57.0,6.48,6.52,3.92,3801
826,0.9,Very Good,F,SI1,62.3,59.0,6.14,6.17,3.83,3833
9677,2.1,Good,I,SI1,63.8,60.0,8.12,8.06,5.14,17294
4482,0.97,Premium,H,SI1,60.6,60.0,6.37,6.24,3.81,3920
6835,0.3,Ideal,F,VVS1,61.7,55.0,4.32,4.36,2.68,814
3682,0.31,Ideal,G,VS2,61.9,56.0,4.38,4.41,2.72,587
6110,1.93,Fair,H,I1,66.2,62.0,7.62,7.6,5.08,6794
8542,0.31,Ideal,F,VVS2,62.1,55.0,4.32,4.35,2.69,694
2053,0.4,Premium,E,VS1,61.3,60.0,4.77,4.71,2.91,1125
71,0.23,Very Good,F,VVS2,60.9,58.0,3.94,3.97,2.42,530
5728,0.33,Ideal,G,VS1,62.6,53.5,4.45,4.47,2.79,666
7284,1.22,Ideal,E,SI2,61.6,57.0,6.84,6.87,4.22,6336
8259,0.41,Ideal,F,VS1,62.6,55.0,4.77,4.76,2.98,1076
8325,1.25,Ideal,D,SI2,61.5,55.0,6.91,6.94,4.25,5879
1666,1.3,Premium,J,SI1,62.1,62.0,7.0,6.93,4.32,5134
6433,0.41,Ideal,F,VVS2,61.7,57.0,4.77,4.74,2.93,1115
6726,1.53,Very Good,F,SI1,63.2,56.0,7.27,7.32,4.61,12971
5584,0.33,Premium,D,SI1,61.7,58.0,4.45,4.43,2.73,608
1445,0.3,Ideal,F,VVS1,62.2,55.0,4.3,4.34,2.69,955
5438,1.01,Ideal,H,SI2,60.8,59.0,6.43,6.45,3.91,3170
6839,0.32,Premium,H,VVS1,62.4,58.0,4.38,4.37,2.73,936
1695,0.3,Premium,E,VS2,62.0,58.0,4.31,4.29,2.67,911
2892,0.55,Very Good,F,VS2,62.2,56.0,5.25,5.28,3.28,1777
10178,1.21,Premium,F,SI2,62.7,58.0,6.79,6.74,4.24,5483
1574,0.45,Ideal,I,VVS1,61.6,55.0,4.9,4.96,3.03,912
3203,1.04,Premium,G,I1,62.0,57.0,6.52,6.47,4.03,3774
4405,0.54,Ideal,G,VS1,61.8,56.0,5.23,5.26,3.24,1695
1630,1.05,Premium,G,VS2,62.8,58.0,6.49,6.46,4.06,5600
7756,0.32,Premium,E,VVS2,61.3,59.0,4.34,4.37,2.67,936
1881,0.5,Fair,F,VS1,62.6,66.0,5.05,5.08,3.16,1888
5112,1.23,Ideal,F,VS2,62.8,57.0,6.84,6.79,4.28,5407
5074,0.32,Ideal,D,VS1,62.1,55.0,4.45,4.42,2.75,756
8987,0.72,Ideal,G,SI1,62.6,54.0,5.72,5.79,3.6,2649
5809,0.32,Ideal,I,SI1,61.6,56.0,4.4,4.43,2.72,446
848,0.54,Ideal,D,VS2,61.4,55.0,5.25,5.23,3.21,1875
10134,0.31,Ideal,D,SI1,62.0,54.0,4.35,4.37,2.7,571
